"songId"	"title"	"author"	"category"	"segment1"	"segment2"	"segment3"	"segment4"	"segment5"	"segment6"	"segment7"	"segment8"
"SDAH_382"	"382. O Day of Rest and Gladness"	""	"SDA Hymnal (SDAH)"	"O day of rest and gladness,
O day of joy and light,
O balm of care and sadness,
Most beautiful, most bright;
On thee, the high and lowly,
Who bend before the throne,
Sing, holy, holy, holy,
To the Eternal One."	"Thou art a port protected
From storms that round us rise;
A garden intersected
With streams of paradise;
Thou art a cooling fountain
In life's dry, dreary sand;
From thee, like Pisgah's mountain,
We view our promised land."	"A day of sweet reflection
Thou art, a day of love;
A day to raise affection
From earth to things above.
New graces ever gaining
From this our day of rest,
We reach the rest remaining
In mansions of the blest."	""	""	""	""	""
"SDAH_383"	"383. O Day of Rest and Gladness"	""	"SDA Hymnal (SDAH)"	"O day of rest and gladness,
O day of joy and light,
O balm of care and sadness,
Most beautiful, most bright;
On thee, the high and lowly,
Who bend before the throne,
Sing, Holy, holy, holy,
To the Eternal One."	"Thou art a port protected
From storms that round us rise,
A garden intersected
With streams of Paradise;
Thou art a cooling fountain
In life's dry, dreary sand;
From Thee, like Pisgah's mountain,
We view our promised land."	"A day of sweet reflection
Thou art, a day of love;
A day to raise affection
From earth to things above.
New graces ever gaining
From this our day of rest,
We seek the rest remaining
In mansions of the blest."	""	""	""	""	""
"SDAH_384"	"384. Safely Through Another Week"	""	"SDA Hymnal (SDAH)"	"Safely through another week
God has brought us on our way;
Let us now a blessing seek,
Waiting in His courts today;
Day of all the week the best,
Emblem of eternal rest;
Day of all the week the best,
Emblem of eternal rest."	"While we seek supplies of grace,
Through the dear Redeemer's name,
Show Thy reconciling face,
Take away the sin and shame;
From our worldly cares set free
May we rest this day in Thee.
From our worldly cares set free
May we rest this day in Thee."	"When the more shall bid us rise,
May we feel Thy presence near,
May Thy glory meet our eyes
When we in Thy house appear;
Here afford us, Lord, a taste
Of our everlasting feast.
Here afford us, Lord, a taste
Of our everlasting feast."	"May the gospel's joyful sound
Conquer sinners, comfort saints;
Make the fruits of grace abound,
Bring relief to all complaints;
Thus may all our Sabbaths be
Till we we rise to reign with Thee.
Thus may all our Sabbaths be
Till we we rise to reign with Thee."	""	""	""	""
"SDAH_385"	"385. Crowning Jewel of Creation"	""	"SDA Hymnal (SDAH)"	"Crowning jewel of creation,
Blest and hallowed, sanctified;
Time and changes all transcending,
Shared forever, glorified."	"Blessed Sabbath made for man,
Gift from the Creator's hand."	"Sin and sickness, prayer and weeping
Cease at close of earthly days;
But Thy Sabbath is eternal,
Joyful thanks to Thee we raise!"	"Teach us, Lord, in storm or sunshine
How to truly rest in Thee,
May Thy Sabbath peace enfold us
And our shelter ever be."	""	""	""	""
"SDAH_386"	"386. The Sacred Anthem"	""	"SDA Hymnal (SDAH)"	"The sacred anthem slowly rang
Across the fields of praise,
When earth's first Sabbath made complete
All creatures and all days.
Walking with God, there,
Woman and man together share
The blessed Sabbath mood;
And in that green and golden world
Know all God's works are good."	"But now in our diminished lives
We sing a blemished song;
The earth is worn and disarrayed
And all our work goes wrong.
Still in our worship,
Joining in praise and fellowship,
By Sabbath radiance blessed,
We put our doubt and fear away
And rest within God's rest."	"And arching over time and space
The Lord of Sabbaths wills
Renewal for the weary earth
And healing for our ills.
Hearts will rejoice then;
There will be no more weeping, when
We know and shall be known.
With hosts of the redeemed we'll sing
Around God's shining throne."	""	""	""	""	""
"SDAH_387"	"387. Come, O Sabbath Day"	""	"SDA Hymnal (SDAH)"	"Come, O Sabbath day, and bring
Peace and healing on thy wing;
And to every troubled breast
Speak of the divine behest:
Thou shalt rest,
Thou shalt rest!"	"Earthly longings bid retire,
Quench the passions' hurtful fire;
To the wayward, sin oppressed,
Bring thou thy divine behest:
Thou shalt rest,
Thou shalt rest!"	"Wipe from every cheek the tear,
Banish care and silence fear;
All things working for the best,
Teach us the divine behest:
Thou shalt rest,
Thou shalt rest!"	""	""	""	""	""
"SDAH_388"	"388. Don't Forget the Sabbath"	"Fanny J. Crosby (1820 - 1915)"	"SDA Hymnal (SDAH)"	"Don't forget the Sabbath,
The Lord our God hath blessed,
Of all the week the brightest,
Of all the week the best;
It brings repose from labor,
It tells of joy divine,
Its beams of light descending,
With heavenly beauty shine."	"Welcome, welcome, ever welcome,
Blessed Sabbath day,
Welcome, welcome, ever welcome,
Blessed Sabbath day."	"Keep the Sabbath holy,
And worship Him today,
Who said to His disciples,
""I am the living way;""
And if we meekly follow
Our Savior here below,
He'll give us of the fountain
Whose streams eternal flow."	"Day of sacred pleasure!
Its golden hours we'll spend
In thankful hymns to Jesus,
The children's dearest Friend;
O gentle loving, Savior,
How good and kind Thou art,
How precious is Thy promise
To dwell in every heart!"	""	""	""	""
"SDAH_389"	"389. Light of Light, Enlighten Me"	""	"SDA Hymnal (SDAH)"	"Light of light, enlighten me,
Now anew the day is dawning;
Sun of grace, the shadows flee;
Brighten Thou my Sabbath morning;
With Thy joyous sunshine blest,
Happy is my day of rest."	"Let me with my heart today,
Holy, holy, holy, singing,
Rapt awhile from earth away,
All my soul to Thee up springing,
Have a foretaste inward given
How they worship Thee in heaven."	"Hence all care, all vanity!
For the day to God is holy;
Come, Thou glorious Majesty,
Deign to fill this temple lowly;
Nought today my soul shall move,
Simply resting in Thy love."	""	""	""	""	""
"SDAH_390"	"390. We Love Thy Sabbath, Lord"	""	"SDA Hymnal (SDAH)"	"We love Thy Sabbath, Lord,
And worship at Thy will;
Oh may these hours sweet peace afford
And deeper faith instill."	"Thine angels sang for joy
Creation's work to see;
We too, this day, would raise our hearts
In grateful praise to Thee."	"Praise for Thy wondrous love,
That sealed this sacred day,
A sign that all may understand
We own Thy sovereign sway."	"O great Creator King,
Through Thy redeeming grace,
Renew and sanctify our hearts
That we may see Thy face."	"And with the white-robed throng,
Upon Mount Sion be,
And joyful sing our Sabbath song
Through all eternity."	""	""	""
"SDAH_391"	"391. Welcome, Welcome, Day of Rest"	""	"SDA Hymnal (SDAH)"	"Welcome, welcome, day of rest,
To the world in kindness given;
Welcome to this humble breast,
As the beaming light from heaven."	"Day of calm and sweet repose,
Gently now thy moments run;
Balm to soothe our cares and woes,
Till our labor here is done."	"Holy day that most we prize,
Day of solemn praise and prayer,
Day to make the simple wise,
O, how great thy blessings are!"	"Welcome, welcome, day of rest,
With thy influence all divine;
May thy hallowed hours be blessed
To this waiting heart of mine."	""	""	""	""
"SDAH_392"	"392. Dear Lord, We Come at Set of Sun"	""	"SDA Hymnal (SDAH)"	"Dear Lord, we come at set of sun,
And at Your feet we kneel
To worship You, Creator, King,
This day, Your sign and seal."	"Our earthly tasks we lay aside,
According to Your Word,
To enter now Your holy rest,
The Sabbath of the Lord."	"Sweet Sabbath rest, your sacred hours
Are as a golden chain
That reaches back to Eden's gate
And points us home again."	"And when this earth shall be renewed,
And sin and death destroyed,
Shall all redeemed each Sabbath day
Still meet to praise their God."	""	""	""	""
"SDAH_393"	"393. Lord of the Sabbath"	""	"SDA Hymnal (SDAH)"	"Lord of the Sabbath and its light,
I hail Thy hallowed day of rest;
It is my weary soul's delight,
The solace of my care-worn breast,
The solace of my care-worn breast."	"O sacred day of peace and joy,
Thy hours are ever dear to me;
Ne'er may a sinful thought destroy
The holy calm I find in thee,
The holy calm I find in thee."	"How sweetly now they glide along!
How hallowed is the calm they yield!
Transporting is their rapturous song,
And heavenly visions seem revealed,
And heavenly visions seem revealed."	"O Jesus, let me ever hail
Thy presence with the day of rest;
Then will Thy servant never fail
To deem Thy Sabbath doubly blest,
To deem Thy Sabbath doubly blest."	""	""	""	""
"SDAH_394"	"394. Far From All Care"	""	"SDA Hymnal (SDAH)"	"Far from all care we hail the Sabbath morning;
O'er waving fields and from the distant sea
Swell notes of praise in harmony resounding
As all creation turns her heart to Thee."	"Though man alone, Lord, of Thy great creation
Fails now to laud Thee for Thy love and power,
Yet still a remnant love Thee and remember
Thy holy law and each sweet Sabbath hour."	"Lord of the Sabbath, Savior and Creator,
Calm now the throbbings of each troubled breast.
Speak to our hearts the peace of Thy commandments,
Breathe on each soul fair Eden's hallowed rest."	"Strong in Thy might and quiet in Thy meekness,
May we Thine image bear from day to day.
Then may we enter pearly gates eternal
And sing redemption's song each Sabbath day."	""	""	""	""
"SDAH_395"	"395. As Birds Unto the Genial Homeland"	""	"SDA Hymnal (SDAH)"	"As birds unto the genial homeland fly,
The winter's cold and low'ring skies to flee,
So seeks my soul Thy gracious presence here
And finds, O God, its rest and peace in Thee."	"Here at Thy shrine we leave all vexing care,
Forget the disappointment, grief and tear,
And on the wings of hopeful song and prayer
We rise, and rising feel Thy Spirit here."	"Bless all who spend this night in pain and woe,
The burdened heart, the fainting, and distressed,
Thy comfort send to darkened homes bereaved,
Thy saving help to those by want oppressed."	"Come, Sabbath joy, each trusting heart now fill,
And blissful peace within our homes abide,
May thankful praise each grateful heart now thrill,
And to God's loving care their lives confide."	""	""	""	""
"SDAH_396"	"396. Lord God, Your Love Has Called Us Here"	""	"SDA Hymnal (SDAH)"	"Lord God, Your love has called us here,
As we, by love, for love were made.
Your living likeness still we bear
Tho' marred, dishonored, disobeyed.
We come, with all our heart and mind
Your call to hear, Your love to find."	"We come with self-inflicted pains
Of broken trust and chosen wrong,
Half-free, half-bound by inner chains,
By social forces swept along,
By powers and systems close confined,
Yet seeking hope for humankind."	"Lord God, in Christ You call our name,
And then receive us as Your own,
Not thro' some merit, right, or claim,
But by Your gracious love alone.
We strain to glimpse Your mercy-seat,
And find You kneeling at our feet."	"Then take the towel, and break the bread,
And humble us, and call us friends.
Suffer and serve till all are fed
And show how grandly love intends
To work till all creation sings,
To fill all worlds, to crown all things."	"Lord God, in Christ You set us free
Your life to live, Your joy to share.
Give us Your Spirit's liberty
To turn from guilt and dull despair
And offer all that faith can do,
While love is making all things new."	""	""	""
"SDAH_397"	"397. An Upper Room"	""	"SDA Hymnal (SDAH)"	"An upper room did our Lord prepare
For those He loved until the end:
And His disciples still gather there,
To celebrate their risen Friend."	"And after supper He washed their feet,
For service, too, is sacrament.
In Him our joy shall be made complete
Sent out to serve, as He was sent."	"A lasting gift Jesus gave His own:
To share His bread, His loving cup.
Whatever burdens may bow us down,
He by His cross shall lift us up."	"No end there is! we depart in peace.
He loves beyond our uttermost:
In every room in our Father's house,
He will be there, as Lord and host."	""	""	""	""
"SDAH_398"	"398. Bread of the World"	""	"SDA Hymnal (SDAH)"	"Bread of the world in mercy broken,
Wine of the soul in mercy shed,
By whom the words of life are spoken,
And in whose death our sins are dead;"	"Look on the heart by sorrow broken,
Look on the tears by sinners shed;
And be Thy feast to us the token
That by Thy grace our souls are fed. Amen."	""	""	""	""	""	""
